Name,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Patrick,248.0,188.0,249.0,213.0,222.0,217.0,249.0,218.0,245.0,236.0,227.0,212.0,234.0,234.0,229.0,233.0,214.0,210.0,219.0,221.0,285.0,181.0,203.0,210.0,232.0,193.0,213.0,215.0,216.0,199.0,254.0,272.0,431.0,502.0,633.0,705.0,802.0,842.0,876.0,823.0,882.0,1001.0,1026.0,1066.0,1130.0,1158.0,1238.0,1264.0,1334.0,1453.0,1547.0,1586.0,1590.0,1583.0,1709.0,1669.0,1868.0,2099.0,2299.0,2546.0,2894.0,3174.0,3820.0,3860.0,3898.0,3868.0,5325.0,6647.0,7210.0,8103.0,8209.0,8772.0,9206.0,9495.0,9927.0,9890.0,10363.0,10379.0,10264.0,10593.0,10412.0,11089.0,10530.0,12110.0,14761.0,12995.0,12472.0,13043.0,13134.0,12740.0,11823.0,10872.0,9347.0,8524.0,8196.0,8116.0,7676.0,8359.0,8900.0,10058.0,10427.0,10445.0,10765.0,10948.0,11608.0,11708.0,11465.0,11225.0,11472.0,12038.0,12414.0,12450.0,11433.0,9886.0,9352.0,8692.0,8209.0,7497.0,6744.0,6454.0,6303.0,5791.0,5161.0,4797.0,4454.0,4050.0,3948.0,3738.0,3338.0,3249.0,3125.0,2865.0,2803.0,2583.0,2658.0
Patsy,15.0,12.0,17.0,20.0,21.0,21.0,25.0,20.0,22.0,25.0,15.0,22.0,20.0,22.0,31.0,27.0,23.0,22.0,41.0,27.0,61.0,42.0,44.0,36.0,48.0,70.0,50.0,56.0,77.0,72.0,99.0,142.0,218.0,212.0,268.0,368.0,381.0,437.0,459.0,467.0,482.0,560.0,584.0,631.0,818.0,994.0,1256.0,1602.0,1903.0,2295.0,2760.0,3091.0,3430.0,3612.0,3875.0,3921.0,4313.0,4340.0,4349.0,4192.0,4157.0,4869.0,4627.0,4419.0,3776.0,3394.0,4065.0,4417.0,3775.0,3398.0,2973.0,2929.0,2865.0,2636.0,2322.0,2057.0,1838.0,1647.0,1471.0,1349.0,1139.0,1050.0,918.0,918.0,843.0,601.0,508.0,468.0,395.0,313.0,334.0,277.0,221.0,214.0,195.0,156.0,130.0,103.0,100.0,101.0,90.0,99.0,82.0,87.0,74.0,85.0,87.0,83.0,108.0,96.0,109.0,109.0,83.0,78.0,78.0,55.0,56.0,44.0,47.0,41.0,30.0,37.0,30.0,46.0,13.0,24.0,24.0,14.0,21.0,17.0,17.0,12.0,21.0,13.0,17.0
Patti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,8.0,5.0,16.0,13.0,17.0,9.0,15.0,6.0,22.0,26.0,30.0,34.0,45.0,58.0,50.0,75.0,73.0,88.0,74.0,92.0,86.0,114.0,146.0,164.0,205.0,197.0,230.0,233.0,242.0,283.0,353.0,429.0,373.0,381.0,565.0,663.0,579.0,610.0,711.0,1144.0,1456.0,2031.0,2098.0,2174.0,2421.0,2703.0,3117.0,2766.0,2464.0,2065.0,1974.0,1752.0,1634.0,1312.0,998.0,888.0,688.0,578.0,539.0,426.0,330.0,249.0,239.0,169.0,132.0,115.0,84.0,90.0,73.0,69.0,76.0,75.0,65.0,49.0,38.0,35.0,34.0,21.0,20.0,13.0,15.0,23.0,14.0,12.0,8.0,8.0,11.0,9.0,10.0,6.0,9.0,7.0,7.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
Patty,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,9.0,6.0,5.0,6.0,0.0,0.0,6.0,9.0,8.0,6.0,6.0,7.0,13.0,8.0,7.0,9.0,9.0,13.0,14.0,24.0,21.0,33.0,42.0,50.0,54.0,49.0,57.0,91.0,82.0,111.0,146.0,181.0,270.0,329.0,442.0,518.0,639.0,780.0,836.0,846.0,893.0,1077.0,916.0,992.0,1121.0,1168.0,1061.0,1101.0,1145.0,1175.0,1199.0,988.0,1067.0,1296.0,1319.0,1142.0,1043.0,904.0,921.0,1044.0,1139.0,1251.0,1335.0,1454.0,2176.0,2783.0,3126.0,2936.0,2657.0,2333.0,2194.0,2354.0,1669.0,1112.0,896.0,719.0,679.0,594.0,514.0,412.0,341.0,311.0,250.0,193.0,172.0,145.0,129.0,111.0,126.0,127.0,110.0,82.0,73.0,67.0,66.0,83.0,49.0,57.0,52.0,45.0,47.0,29.0,28.0,26.0,27.0,20.0,20.0,18.0,27.0,18.0,15.0,9.0,17.0,10.0,18.0,13.0,12.0,7.0,9.0,11.0,6.0,7.0
Paul,301.0,291.0,397.0,358.0,427.0,434.0,472.0,449.0,529.0,556.0,612.0,564.0,752.0,751.0,829.0,941.0,970.0,928.0,1000.0,891.0,1297.0,930.0,1080.0,1089.0,1202.0,1268.0,1317.0,1371.0,1487.0,1689.0,2014.0,2408.0,4812.0,5997.0,7776.0,10371.0,10842.0,11217.0,11825.0,11366.0,12645.0,13226.0,13011.0,13443.0,13411.0,14260.0,13740.0,13702.0,13283.0,12520.0,13068.0,12341.0,12150.0,11894.0,12251.0,12615.0,12357.0,12912.0,13392.0,13377.0,14154.0,15217.0,16532.0,17300.0,16699.0,17034.0,21116.0,22857.0,21308.0,21645.0,21810.0,22874.0,24349.0,25531.0,26269.0,26737.0,26941.0,27051.0,26329.0,25778.0,25724.0,25701.0,23879.0,26764.0,26975.0,25026.0,23681.0,22930.0,21997.0,20826.0,20304.0,17573.0,14639.0,12988.0,12423.0,12098.0,11869.0,11882.0,11811.0,11718.0,11889.0,11848.0,11374.0,10904.0,10534.0,10382.0,9777.0,9760.0,9502.0,9071.0,8609.0,7701.0,7011.0,6486.0,5805.0,5423.0,4891.0,4761.0,4330.0,4020.0,3797.0,3515.0,3256.0,3253.0,3189.0,3145.0,3025.0,2761.0,2552.0,2421.0,2120.0,2066.0,1944.0,2028.0,1987.0
Paula,9.0,9.0,6.0,19.0,12.0,16.0,21.0,26.0,28.0,33.0,35.0,44.0,40.0,47.0,34.0,37.0,47.0,45.0,55.0,40.0,47.0,50.0,41.0,57.0,79.0,68.0,89.0,76.0,83.0,76.0,89.0,105.0,164.0,150.0,184.0,228.0,289.0,308.0,265.0,245.0,343.0,326.0,305.0,378.0,418.0,464.0,546.0,602.0,558.0,624.0,623.0,591.0,659.0,612.0,770.0,774.0,987.0,1213.0,1325.0,1354.0,1381.0,1540.0,1983.0,3060.0,3329.0,3806.0,4737.0,6111.0,6604.0,6594.0,6642.0,7301.0,8584.0,9559.0,9703.0,9598.0,8947.0,8555.0,8050.0,8074.0,8082.0,7764.0,7204.0,10171.0,9522.0,7927.0,7870.0,7716.0,7660.0,6776.0,6073.0,5398.0,4272.0,3527.0,3079.0,2671.0,2259.0,2054.0,1837.0,1704.0,1606.0,1492.0,1345.0,1175.0,1111.0,1024.0,890.0,913.0,825.0,809.0,950.0,855.0,780.0,643.0,631.0,561.0,552.0,504.0,462.0,446.0,462.0,418.0,419.0,356.0,425.0,424.0,430.0,460.0,453.0,368.0,331.0,323.0,384.0,307.0,266.0
Pauline,144.0,166.0,204.0,197.0,230.0,254.0,276.0,314.0,393.0,415.0,475.0,455.0,526.0,551.0,656.0,734.0,761.0,778.0,900.0,817.0,1104.0,938.0,985.0,1042.0,1243.0,1390.0,1436.0,1591.0,1707.0,1903.0,2166.0,2354.0,3172.0,3646.0,4707.0,6345.0,6679.0,6918.0,7238.0,6985.0,7199.0,7158.0,6824.0,6728.0,6730.0,6750.0,6391.0,6042.0,5421.0,5052.0,4680.0,4212.0,3921.0,3561.0,3470.0,3096.0,3006.0,2838.0,2673.0,2436.0,2423.0,2360.0,2480.0,2469.0,2136.0,1984.0,2060.0,2187.0,1978.0,1917.0,1749.0,1624.0,1609.0,1568.0,1430.0,1351.0,1374.0,1345.0,1206.0,1217.0,1120.0,1137.0,928.0,1038.0,1031.0,872.0,794.0,695.0,692.0,646.0,632.0,546.0,469.0,431.0,388.0,340.0,324.0,293.0,315.0,274.0,286.0,298.0,256.0,254.0,231.0,238.0,219.0,212.0,222.0,266.0,273.0,297.0,223.0,260.0,226.0,211.0,192.0,201.0,154.0,147.0,146.0,128.0,144.0,150.0,105.0,113.0,88.0,95.0,68.0,55.0,54.0,66.0,66.0,64.0,66.0
Payton,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,6.0,9.0,11.0,9.0,12.0,11.0,14.0,21.0,19.0,17.0,18.0,13.0,23.0,16.0,19.0,13.0,17.0,20.0,15.0,12.0,14.0,11.0,13.0,11.0,18.0,10.0,16.0,9.0,17.0,13.0,13.0,12.0,19.0,14.0,9.0,22.0,17.0,18.0,11.0,7.0,11.0,10.0,20.0,6.0,12.0,18.0,15.0,11.0,12.0,10.0,15.0,12.0,16.0,14.0,19.0,29.0,31.0,16.0,21.0,21.0,27.0,25.0,18.0,18.0,22.0,23.0,23.0,41.0,31.0,38.0,30.0,21.0,30.0,43.0,52.0,103.0,126.0,128.0,114.0,155.0,208.0,567.0,842.0,970.0,1038.0,1594.0,2019.0,2282.0,2338.0,3639.0,3297.0,3031.0,2887.0,3473.0,3611.0,3447.0,3510.0,4844.0,4613.0,4467.0,3854.0,3526.0,3110.0,2803.0
Pearl,631.0,693.0,882.0,943.0,1200.0,1203.0,1277.0,1380.0,1660.0,1638.0,1789.0,1636.0,1870.0,1858.0,1844.0,2003.0,2138.0,2120.0,2197.0,2028.0,2553.0,1904.0,2135.0,2082.0,2045.0,2137.0,2069.0,2145.0,2112.0,2089.0,2200.0,2108.0,2581.0,2826.0,3280.0,4073.0,4143.0,4316.0,4622.0,4371.0,4295.0,4261.0,3925.0,3627.0,3721.0,3278.0,2971.0,2797.0,2445.0,2247.0,2135.0,1713.0,1663.0,1434.0,1376.0,1240.0,1159.0,1069.0,1049.0,951.0,937.0,854.0,1134.0,920.0,786.0,681.0,700.0,744.0,710.0,595.0,606.0,540.0,529.0,531.0,510.0,490.0,483.0,460.0,404.0,358.0,377.0,357.0,363.0,292.0,295.0,267.0,207.0,185.0,172.0,148.0,161.0,172.0,174.0,149.0,148.0,148.0,149.0,130.0,132.0,143.0,174.0,183.0,190.0,175.0,169.0,165.0,162.0,141.0,148.0,140.0,130.0,142.0,157.0,156.0,123.0,158.0,175.0,137.0,165.0,162.0,200.0,208.0,198.0,203.0,196.0,190.0,243.0,269.0,257.0,269.0,267.0,335.0,368.0,422.0,451.0
Peggy,13.0,0.0,6.0,6.0,9.0,11.0,15.0,17.0,14.0,13.0,23.0,16.0,25.0,34.0,33.0,46.0,45.0,47.0,58.0,51.0,77.0,64.0,82.0,93.0,111.0,106.0,140.0,115.0,150.0,162.0,204.0,192.0,251.0,276.0,373.0,423.0,554.0,580.0,735.0,736.0,875.0,1067.0,1303.0,1592.0,2080.0,2328.0,2630.0,2868.0,3389.0,3796.0,4095.0,5098.0,5460.0,5561.0,6040.0,5298.0,6099.0,6404.0,6376.0,6075.0,6141.0,6588.0,6601.0,6533.0,6029.0,5850.0,7415.0,8901.0,9105.0,9136.0,8539.0,9227.0,9012.0,8776.0,8466.0,7997.0,7508.0,7402.0,10085.0,7426.0,6446.0,5582.0,4917.0,4117.0,3851.0,3116.0,2657.0,2275.0,2121.0,2066.0,1912.0,1700.0,1345.0,1146.0,943.0,897.0,764.0,718.0,614.0,518.0,489.0,436.0,367.0,284.0,328.0,250.0,256.0,233.0,227.0,214.0,181.0,147.0,124.0,114.0,98.0,91.0,66.0,77.0,55.0,51.0,56.0,42.0,32.0,33.0,21.0,34.0,32.0,32.0,27.0,27.0,18.0,24.0,25.0,16.0,22.0
Penelope,5.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,8.0,8.0,5.0,9.0,0.0,6.0,0.0,5.0,6.0,0.0,5.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,8.0,8.0,7.0,11.0,13.0,16.0,31.0,37.0,32.0,44.0,49.0,54.0,45.0,61.0,58.0,65.0,66.0,64.0,57.0,49.0,43.0,44.0,37.0,45.0,40.0,43.0,69.0,102.0,173.0,187.0,368.0,439.0,546.0,670.0,643.0,678.0,509.0,642.0,797.0,782.0,680.0,645.0,568.0,529.0,537.0,481.0,419.0,381.0,422.0,386.0,388.0,317.0,310.0,286.0,320.0,266.0,264.0,223.0,255.0,282.0,344.0,315.0,204.0,220.0,222.0,185.0,159.0,121.0,119.0,108.0,100.0,82.0,77.0,60.0,65.0,59.0,55.0,53.0,63.0,47.0,42.0,59.0,61.0,62.0,54.0,65.0,92.0,80.0,99.0,116.0,102.0,130.0,234.0,346.0,367.0,423.0,513.0,648.0,794.0,919.0,1294.0,1546.0,1869.0,2528.0,4277.0,5062.0
Penny,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,7.0,5.0,5.0,7.0,0.0,0.0,7.0,8.0,5.0,6.0,7.0,5.0,7.0,5.0,9.0,11.0,13.0,18.0,25.0,15.0,27.0,32.0,31.0,34.0,30.0,68.0,52.0,69.0,52.0,52.0,51.0,38.0,31.0,30.0,24.0,40.0,51.0,74.0,106.0,170.0,239.0,387.0,502.0,641.0,1001.0,1210.0,1209.0,1131.0,1658.0,2112.0,1861.0,1852.0,1752.0,2092.0,2100.0,2164.0,2144.0,2216.0,2352.0,3052.0,3571.0,3763.0,4320.0,4649.0,5025.0,5143.0,4412.0,3909.0,3117.0,2823.0,2586.0,2371.0,2159.0,2013.0,1598.0,1482.0,1181.0,1026.0,869.0,856.0,750.0,697.0,555.0,480.0,380.0,294.0,279.0,270.0,210.0,171.0,152.0,158.0,120.0,102.0,91.0,88.0,80.0,65.0,62.0,62.0,58.0,54.0,53.0,38.0,49.0,44.0,53.0,51.0,60.0,80.0,89.0,104.0,152.0,165.0,232.0,251.0,342.0
Peter,496.0,428.0,461.0,450.0,524.0,516.0,437.0,427.0,498.0,425.0,410.0,396.0,465.0,392.0,391.0,412.0,402.0,397.0,409.0,360.0,443.0,343.0,433.0,372.0,395.0,409.0,433.0,473.0,542.0,539.0,631.0,850.0,1684.0,1943.0,2636.0,3322.0,3383.0,3477.0,3723.0,3392.0,3513.0,3563.0,3572.0,3427.0,3537.0,3385.0,3377.0,3329.0,3329.0,3242.0,3283.0,3134.0,3152.0,3150.0,3313.0,3432.0,3728.0,3823.0,4311.0,4654.0,5070.0,5627.0,6605.0,6893.0,6362.0,6508.0,7499.0,8610.0,8071.0,8278.0,8373.0,9026.0,9591.0,9752.0,10092.0,11028.0,11339.0,11613.0,10764.0,11313.0,10755.0,10379.0,9597.0,9647.0,9923.0,9414.0,8616.0,8351.0,8161.0,7876.0,8097.0,7075.0,6507.0,5944.0,5982.0,5729.0,5486.0,5851.0,5921.0,6114.0,6010.0,6022.0,5815.0,5516.0,5672.0,5695.0,5837.0,5573.0,5449.0,5426.0,5236.0,4969.0,4610.0,4544.0,4237.0,4125.0,4083.0,3835.0,3384.0,3434.0,3152.0,2947.0,2865.0,2802.0,2793.0,2557.0,2482.0,2335.0,2180.0,2008.0,1929.0,1831.0,1861.0,1846.0,1899.0
Peyton,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,6.0,6.0,8.0,7.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,8.0,14.0,24.0,23.0,15.0,19.0,31.0,27.0,24.0,32.0,19.0,25.0,19.0,26.0,20.0,25.0,11.0,17.0,18.0,17.0,15.0,17.0,11.0,21.0,17.0,18.0,26.0,20.0,20.0,26.0,16.0,21.0,23.0,16.0,22.0,23.0,23.0,25.0,18.0,27.0,20.0,19.0,19.0,22.0,22.0,27.0,20.0,20.0,23.0,24.0,35.0,28.0,37.0,36.0,45.0,45.0,39.0,40.0,48.0,37.0,38.0,47.0,70.0,64.0,47.0,39.0,53.0,53.0,40.0,50.0,57.0,62.0,75.0,79.0,107.0,109.0,122.0,142.0,182.0,193.0,585.0,859.0,942.0,1041.0,1876.0,2424.0,2869.0,2736.0,3968.0,3997.0,3465.0,3468.0,4871.0,5303.0,5219.0,6145.0,7949.0,8012.0,7607.0,6959.0,6535.0,6394.0,6254.0
Philip,186.0,156.0,182.0,166.0,161.0,163.0,186.0,161.0,196.0,183.0,192.0,198.0,239.0,208.0,214.0,211.0,224.0,200.0,244.0,223.0,259.0,232.0,226.0,250.0,266.0,234.0,280.0,356.0,319.0,401.0,425.0,612.0,1237.0,1492.0,1870.0,2337.0,2417.0,2552.0,2746.0,2536.0,2713.0,2713.0,2784.0,2802.0,2933.0,2688.0,2722.0,2706.0,2747.0,2618.0,2672.0,2660.0,2637.0,2542.0,2789.0,3067.0,3048.0,3175.0,3182.0,3185.0,3681.0,4175.0,4612.0,4487.0,3995.0,4121.0,5108.0,6242.0,6175.0,6245.0,6085.0,6105.0,6162.0,6281.0,6282.0,6168.0,6108.0,6024.0,5832.0,5875.0,5524.0,5309.0,5078.0,4776.0,4988.0,4287.0,3972.0,3812.0,3639.0,3556.0,3538.0,3324.0,2784.0,3015.0,2992.0,3028.0,2969.0,3107.0,3320.0,3485.0,3582.0,3608.0,3664.0,3503.0,3535.0,3771.0,3683.0,3860.0,3394.0,3334.0,3150.0,2759.0,2437.0,2269.0,1903.0,1756.0,1730.0,1661.0,1498.0,1325.0,1311.0,1221.0,1200.0,1073.0,1017.0,993.0,907.0,879.0,814.0,763.0,697.0,696.0,712.0,766.0,791.0
Phillip,75.0,84.0,103.0,92.0,89.0,87.0,94.0,80.0,116.0,78.0,80.0,74.0,104.0,81.0,110.0,90.0,89.0,82.0,86.0,88.0,127.0,78.0,87.0,92.0,127.0,127.0,122.0,124.0,131.0,146.0,167.0,212.0,306.0,369.0,537.0,628.0,723.0,723.0,734.0,747.0,840.0,921.0,924.0,851.0,905.0,955.0,1030.0,1056.0,1075.0,1037.0,1183.0,1187.0,1327.0,1334.0,1577.0,1789.0,1844.0,2011.0,2164.0,2181.0,2626.0,2878.0,3390.0,3258.0,3009.0,3080.0,3791.0,4796.0,5031.0,5220.0,5080.0,4920.0,5008.0,5107.0,5164.0,5413.0,5440.0,5576.0,5299.0,5609.0,6069.0,5996.0,5918.0,5676.0,5518.0,4911.0,4436.0,4076.0,4006.0,4034.0,4319.0,3877.0,3555.0,3884.0,3963.0,3878.0,3816.0,3987.0,4400.0,4457.0,4672.0,4574.0,4551.0,4499.0,4260.0,4530.0,4739.0,4837.0,4600.0,4745.0,4466.0,3855.0,3382.0,3012.0,2682.0,2517.0,2317.0,2091.0,1887.0,1817.0,1774.0,1715.0,1549.0,1453.0,1323.0,1238.0,1219.0,1174.0,1097.0,925.0,862.0,775.0,880.0,861.0,790.0
Phyllis,6.0,5.0,8.0,15.0,16.0,11.0,20.0,18.0,29.0,25.0,42.0,31.0,31.0,53.0,56.0,65.0,69.0,67.0,108.0,111.0,126.0,124.0,164.0,150.0,181.0,183.0,195.0,262.0,288.0,352.0,392.0,527.0,779.0,1059.0,1414.0,2093.0,2432.0,2705.0,3333.0,3190.0,3852.0,4599.0,4943.0,5481.0,6287.0,6501.0,6936.0,7442.0,7944.0,8017.0,7797.0,7233.0,7331.0,7138.0,7201.0,7395.0,7392.0,7271.0,7677.0,7615.0,7449.0,7375.0,7817.0,7633.0,7054.0,6550.0,8070.0,9204.0,7891.0,7332.0,6708.0,6804.0,6163.0,5961.0,5776.0,5708.0,5665.0,5315.0,5089.0,4694.0,4445.0,3854.0,3508.0,3249.0,2904.0,2473.0,1940.0,1402.0,1086.0,905.0,766.0,632.0,504.0,404.0,309.0,325.0,241.0,237.0,222.0,204.0,181.0,182.0,178.0,172.0,151.0,129.0,107.0,120.0,115.0,95.0,85.0,81.0,80.0,87.0,69.0,69.0,70.0,56.0,46.0,43.0,40.0,42.0,35.0,29.0,25.0,31.0,25.0,24.0,20.0,22.0,25.0,20.0,12.0,19.0,21.0
Piper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,35.0,40.0,36.0,31.0,38.0,40.0,40.0,24.0,25.0,32.0,44.0,48.0,70.0,51.0,66.0,59.0,77.0,60.0,81.0,64.0,68.0,69.0,69.0,68.0,54.0,86.0,89.0,68.0,78.0,70.0,58.0,54.0,54.0,59.0,50.0,57.0,38.0,54.0,63.0,63.0,62.0,73.0,85.0,98.0,145.0,184.0,166.0,332.0,530.0,713.0,652.0,909.0,1223.0,1271.0,1392.0,1480.0,1916.0,2193.0,2152.0,2736.0,3072.0,3181.0,3851.0
Preston,47.0,36.0,49.0,52.0,49.0,48.0,36.0,44.0,58.0,39.0,49.0,51.0,49.0,46.0,66.0,58.0,53.0,37.0,53.0,52.0,78.0,78.0,62.0,76.0,67.0,82.0,61.0,71.0,88.0,76.0,112.0,128.0,206.0,218.0,319.0,388.0,424.0,421.0,422.0,430.0,482.0,453.0,467.0,479.0,418.0,427.0,415.0,376.0,381.0,352.0,389.0,334.0,352.0,316.0,357.0,323.0,333.0,360.0,331.0,353.0,381.0,395.0,452.0,447.0,410.0,447.0,453.0,531.0,461.0,536.0,533.0,520.0,565.0,517.0,489.0,529.0,548.0,515.0,477.0,487.0,478.0,451.0,485.0,483.0,459.0,457.0,520.0,466.0,507.0,508.0,523.0,551.0,576.0,488.0,488.0,452.0,576.0,592.0,598.0,696.0,768.0,751.0,812.0,830.0,909.0,984.0,1132.0,1289.0,1364.0,1480.0,1537.0,1435.0,1537.0,1560.0,1615.0,1726.0,1673.0,1905.0,1905.0,2298.0,2768.0,2635.0,2532.0,2651.0,2666.0,2741.0,3727.0,3805.0,3471.0,3471.0,3114.0,3043.0,2946.0,2659.0,2724.0
Quinn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,12.0,12.0,12.0,12.0,20.0,12.0,9.0,9.0,9.0,6.0,8.0,15.0,12.0,15.0,10.0,14.0,7.0,8.0,17.0,11.0,10.0,8.0,8.0,11.0,11.0,19.0,11.0,9.0,13.0,13.0,24.0,27.0,12.0,26.0,27.0,16.0,23.0,25.0,28.0,43.0,62.0,45.0,56.0,74.0,79.0,72.0,122.0,134.0,121.0,134.0,154.0,137.0,139.0,183.0,171.0,131.0,136.0,174.0,168.0,163.0,155.0,230.0,362.0,322.0,283.0,330.0,270.0,281.0,250.0,315.0,351.0,359.0,439.0,459.0,583.0,595.0,681.0,751.0,805.0,984.0,1115.0,1097.0,1324.0,1234.0,1243.0,1250.0,1466.0,1435.0,1489.0,1777.0,1843.0,1815.0,1969.0,2512.0,2818.0,3089.0,3524.0,3407.0
Rachael,12.0,8.0,8.0,9.0,7.0,8.0,14.0,13.0,18.0,16.0,8.0,17.0,19.0,16.0,21.0,26.0,19.0,18.0,19.0,22.0,44.0,19.0,19.0,32.0,24.0,23.0,28.0,21.0,23.0,21.0,45.0,43.0,59.0,60.0,67.0,96.0,161.0,145.0,139.0,118.0,119.0,144.0,115.0,103.0,96.0,83.0,92.0,86.0,67.0,58.0,64.0,34.0,52.0,50.0,47.0,50.0,48.0,55.0,61.0,60.0,67.0,65.0,70.0,61.0,69.0,55.0,75.0,77.0,85.0,101.0,88.0,93.0,98.0,143.0,148.0,115.0,121.0,123.0,182.0,140.0,150.0,189.0,179.0,195.0,201.0,216.0,263.0,447.0,490.0,725.0,886.0,850.0,979.0,972.0,1193.0,1383.0,1444.0,1491.0,1701.0,1863.0,2059.0,2143.0,2485.0,2422.0,2660.0,2768.0,2709.0,2848.0,2839.0,2848.0,3035.0,2915.0,2745.0,2750.0,2553.0,2605.0,2485.0,2038.0,1743.0,1654.0,1389.0,1301.0,1041.0,970.0,850.0,797.0,813.0,834.0,657.0,491.0,407.0,321.0,294.0,243.0,209.0
Rachel,166.0,157.0,203.0,174.0,230.0,212.0,213.0,226.0,281.0,266.0,318.0,267.0,369.0,321.0,317.0,351.0,348.0,297.0,367.0,329.0,384.0,369.0,393.0,383.0,356.0,421.0,366.0,420.0,425.0,462.0,543.0,537.0,703.0,827.0,979.0,1212.0,1336.0,1344.0,1548.0,1496.0,1492.0,1593.0,1551.0,1490.0,1599.0,1447.0,1398.0,1292.0,1188.0,1225.0,1267.0,1171.0,1266.0,1151.0,1193.0,1211.0,1224.0,1241.0,1288.0,1353.0,1271.0,1401.0,1437.0,1379.0,1249.0,1216.0,1234.0,1448.0,1390.0,1442.0,1455.0,1439.0,1615.0,1785.0,1808.0,1816.0,1677.0,1833.0,1665.0,1755.0,1792.0,2061.0,1947.0,2184.0,2268.0,2026.0,2287.0,3327.0,3736.0,5261.0,6052.0,6156.0,6433.0,6129.0,7432.0,8248.0,8486.0,9013.0,9845.0,10273.0,11681.0,12637.0,13933.0,14631.0,15920.0,16438.0,15506.0,15705.0,15405.0,15460.0,15743.0,16371.0,15857.0,15994.0,15505.0,16069.0,16134.0,13804.0,12212.0,11635.0,10676.0,9537.0,8935.0,7989.0,6941.0,6219.0,5530.0,4825.0,4078.0,3582.0,3010.0,2647.0,2414.0,2300.0,2051.0
